	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
197	2020-01-18 05:00:00	1579320000	3.2	197	2020-01-10 00:00:00	2020-01-18 05:00:00	1579320000	-0.3
198	2020-01-18 06:00:00	1579323600	3.2	198	2020-01-10 00:00:00	2020-01-18 06:00:00	1579323600	0.5
199	2020-01-18 07:00:00	1579327200	3.1	199	2020-01-10 00:00:00	2020-01-18 07:00:00	1579327200	1.0
200	2020-01-18 08:00:00	1579330800	3.3	200	2020-01-10 00:00:00	2020-01-18 08:00:00	1579330800	1.5
201	2020-01-18 09:00:00	1579334400	3.7	201	2020-01-10 00:00:00	2020-01-18 09:00:00	1579334400	2.2
202	2020-01-18 10:00:00	1579338000	4.1	202	2020-01-10 00:00:00	2020-01-18 10:00:00	1579338000	2.9
203	2020-01-18 11:00:00	1579341600	4.4	203	2020-01-10 00:00:00	2020-01-18 11:00:00	1579341600	4.3
204	2020-01-18 12:00:00	1579345200	4.0	204	2020-01-10 00:00:00	2020-01-18 12:00:00	1579345200	5.2
205	2020-01-18 13:00:00	1579348800	3.9	205	2020-01-10 00:00:00	2020-01-18 13:00:00	1579348800	5.1
206	2020-01-18 14:00:00	1579352400	3.8	206	2020-01-10 00:00:00	2020-01-18 14:00:00	1579352400	4.9
207	2020-01-18 15:00:00	1579356000	3.6	207	2020-01-10 00:00:00	2020-01-18 15:00:00	1579356000	4.7
208	2020-01-18 16:00:00	1579359600	3.2	208	2020-01-10 00:00:00	2020-01-18 16:00:00	1579359600	4.4
209	2020-01-18 17:00:00	1579363200	3.0	209	2020-01-10 00:00:00	2020-01-18 17:00:00	1579363200	4.2
210	2020-01-18 18:00:00	1579366800	2.8	210	2020-01-10 00:00:00	2020-01-18 18:00:00	1579366800	4.2
211	2020-01-18 19:00:00	1579370400	2.6	211	2020-01-10 00:00:00	2020-01-18 19:00:00	1579370400	4.3
212	2020-01-18 20:00:00	1579374000	2.5	212	2020-01-10 00:00:00	2020-01-18 20:00:00	1579374000	4.3
213	2020-01-18 21:00:00	1579377600	2.4	213	2020-01-10 00:00:00	2020-01-18 21:00:00	1579377600	4.1
214	2020-01-18 22:00:00	1579381200	2.3	214	2020-01-10 00:00:00	2020-01-18 22:00:00	1579381200	3.9
215	2020-01-18 23:00:00	1579384800	2.1	215	2020-01-10 00:00:00	2020-01-18 23:00:00	1579384800	3.7
216	2020-01-19 00:00:00	1579388400	2.0	216	2020-01-10 00:00:00	2020-01-19 00:00:00	1579388400	3.6
217	2020-01-19 01:00:00	1579392000	1.9	217	2020-01-10 00:00:00	2020-01-19 01:00:00	1579392000	3.3
218	2020-01-19 02:00:00	1579395600	1.8	218	2020-01-10 00:00:00	2020-01-19 02:00:00	1579395600	3.1
219	2020-01-19 03:00:00	1579399200	1.7	219	2020-01-10 00:00:00	2020-01-19 03:00:00	1579399200	2.6
220	2020-01-19 04:00:00	1579402800	1.7	220	2020-01-10 00:00:00	2020-01-19 04:00:00	1579402800	2.4
221	2020-01-19 05:00:00	1579406400	1.5	221	2020-01-10 00:00:00	2020-01-19 05:00:00	1579406400	2.4
222	2020-01-19 06:00:00	1579410000	1.4	222	2020-01-10 00:00:00	2020-01-19 06:00:00	1579410000	2.1
