	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
187	2020-01-17 19:00:00	1579284000	5.4	187	2020-01-10 00:00:00	2020-01-17 19:00:00	1579284000	4.3
188	2020-01-17 20:00:00	1579287600	5.2	188	2020-01-10 00:00:00	2020-01-17 20:00:00	1579287600	3.8
189	2020-01-17 21:00:00	1579291200	5.1	189	2020-01-10 00:00:00	2020-01-17 21:00:00	1579291200	3.4
190	2020-01-17 22:00:00	1579294800	5.0	190	2020-01-10 00:00:00	2020-01-17 22:00:00	1579294800	2.9
191	2020-01-17 23:00:00	1579298400	4.8	191	2020-01-10 00:00:00	2020-01-17 23:00:00	1579298400	2.6
192	2020-01-18 00:00:00	1579302000	4.7	192	2020-01-10 00:00:00	2020-01-18 00:00:00	1579302000	2.9
193	2020-01-18 01:00:00	1579305600	4.3	193	2020-01-10 00:00:00	2020-01-18 01:00:00	1579305600	2.7
194	2020-01-18 02:00:00	1579309200	4.2	194	2020-01-10 00:00:00	2020-01-18 02:00:00	1579309200	2.4
195	2020-01-18 03:00:00	1579312800	4.3	195	2020-01-10 00:00:00	2020-01-18 03:00:00	1579312800	1.8
196	2020-01-18 04:00:00	1579316400	3.7	196	2020-01-10 00:00:00	2020-01-18 04:00:00	1579316400	1.7
197	2020-01-18 05:00:00	1579320000	3.6	197	2020-01-10 00:00:00	2020-01-18 05:00:00	1579320000	1.5
198	2020-01-18 06:00:00	1579323600	3.5	198	2020-01-10 00:00:00	2020-01-18 06:00:00	1579323600	1.0
199	2020-01-18 07:00:00	1579327200	3.4	199	2020-01-10 00:00:00	2020-01-18 07:00:00	1579327200	1.0
200	2020-01-18 08:00:00	1579330800	3.5	200	2020-01-10 00:00:00	2020-01-18 08:00:00	1579330800	0.9
201	2020-01-18 09:00:00	1579334400	3.5	201	2020-01-10 00:00:00	2020-01-18 09:00:00	1579334400	1.4
202	2020-01-18 10:00:00	1579338000	4.1	202	2020-01-10 00:00:00	2020-01-18 10:00:00	1579338000	2.6
203	2020-01-18 11:00:00	1579341600	4.7	203	2020-01-10 00:00:00	2020-01-18 11:00:00	1579341600	3.8
204	2020-01-18 12:00:00	1579345200	5.2	204	2020-01-10 00:00:00	2020-01-18 12:00:00	1579345200	5.5
205	2020-01-18 13:00:00	1579348800	5.4	205	2020-01-10 00:00:00	2020-01-18 13:00:00	1579348800	5.7
206	2020-01-18 14:00:00	1579352400	5.5	206	2020-01-10 00:00:00	2020-01-18 14:00:00	1579352400	5.6
207	2020-01-18 15:00:00	1579356000	5.1	207	2020-01-10 00:00:00	2020-01-18 15:00:00	1579356000	5.8
208	2020-01-18 16:00:00	1579359600	5.2	208	2020-01-10 00:00:00	2020-01-18 16:00:00	1579359600	4.6
209	2020-01-18 17:00:00	1579363200	4.4	209	2020-01-10 00:00:00	2020-01-18 17:00:00	1579363200	3.4
210	2020-01-18 18:00:00	1579366800	4.2	210	2020-01-10 00:00:00	2020-01-18 18:00:00	1579366800	2.6
211	2020-01-18 19:00:00	1579370400	4.1	211	2020-01-10 00:00:00	2020-01-18 19:00:00	1579370400	2.1
212	2020-01-18 20:00:00	1579374000	4.0	212	2020-01-10 00:00:00	2020-01-18 20:00:00	1579374000	1.9
213	2020-01-18 21:00:00	1579377600	3.8	213	2020-01-10 00:00:00	2020-01-18 21:00:00	1579377600	1.6
214	2020-01-18 22:00:00	1579381200	3.8	214	2020-01-10 00:00:00	2020-01-18 22:00:00	1579381200	1.4
215	2020-01-18 23:00:00	1579384800	3.8	215	2020-01-10 00:00:00	2020-01-18 23:00:00	1579384800	1.1
216	2020-01-19 00:00:00	1579388400	3.1	216	2020-01-10 00:00:00	2020-01-19 00:00:00	1579388400	0.8
217	2020-01-19 01:00:00	1579392000	3.1	217	2020-01-10 00:00:00	2020-01-19 01:00:00	1579392000	0.8
218	2020-01-19 02:00:00	1579395600	3.1	218	2020-01-10 00:00:00	2020-01-19 02:00:00	1579395600	0.6
219	2020-01-19 03:00:00	1579399200	3.1	219	2020-01-10 00:00:00	2020-01-19 03:00:00	1579399200	0.0
220	2020-01-19 04:00:00	1579402800	2.9	220	2020-01-10 00:00:00	2020-01-19 04:00:00	1579402800	-0.3
221	2020-01-19 05:00:00	1579406400	3.7	221	2020-01-10 00:00:00	2020-01-19 05:00:00	1579406400	-0.4
222	2020-01-19 06:00:00	1579410000	3.7	222	2020-01-10 00:00:00	2020-01-19 06:00:00	1579410000	-0.6
