	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
172	2020-01-17 04:00:00	1579230000	5.4	172	2020-01-10 00:00:00	2020-01-17 04:00:00	1579230000	1.7
173	2020-01-17 05:00:00	1579233600	5.0	173	2020-01-10 00:00:00	2020-01-17 05:00:00	1579233600	1.1
174	2020-01-17 06:00:00	1579237200	4.6	174	2020-01-10 00:00:00	2020-01-17 06:00:00	1579237200	0.6
175	2020-01-17 07:00:00	1579240800	4.3	175	2020-01-10 00:00:00	2020-01-17 07:00:00	1579240800	0.0
176	2020-01-17 08:00:00	1579244400	4.0	176	2020-01-10 00:00:00	2020-01-17 08:00:00	1579244400	-1.1
177	2020-01-17 09:00:00	1579248000	3.7	177	2020-01-10 00:00:00	2020-01-17 09:00:00	1579248000	-1.7
178	2020-01-17 10:00:00	1579251600	3.7	178	2020-01-10 00:00:00	2020-01-17 10:00:00	1579251600	-2.8
179	2020-01-17 11:00:00	1579255200	3.7	179	2020-01-10 00:00:00	2020-01-17 11:00:00	1579255200	-3.9
180	2020-01-17 12:00:00	1579258800	3.6	180	2020-01-10 00:00:00	2020-01-17 12:00:00	1579258800	-4.4
181	2020-01-17 13:00:00	1579262400	4.2	181	2020-01-10 00:00:00	2020-01-17 13:00:00	1579262400	-5.0
182	2020-01-17 14:00:00	1579266000	4.8	182	2020-01-10 00:00:00	2020-01-17 14:00:00	1579266000	-5.0
183	2020-01-17 15:00:00	1579269600	5.4	183	2020-01-10 00:00:00	2020-01-17 15:00:00	1579269600	-4.4
184	2020-01-17 16:00:00	1579273200	5.8	184	2020-01-10 00:00:00	2020-01-17 16:00:00	1579273200	-3.9
185	2020-01-17 17:00:00	1579276800	6.3	185	2020-01-10 00:00:00	2020-01-17 17:00:00	1579276800	-2.2
186	2020-01-17 18:00:00	1579280400	6.8	186	2020-01-10 00:00:00	2020-01-17 18:00:00	1579280400	-1.7
187	2020-01-17 19:00:00	1579284000	6.5	187	2020-01-10 00:00:00	2020-01-17 19:00:00	1579284000	-1.1
188	2020-01-17 20:00:00	1579287600	6.3	188	2020-01-10 00:00:00	2020-01-17 20:00:00	1579287600	-1.1
189	2020-01-17 21:00:00	1579291200	6.1	189	2020-01-10 00:00:00	2020-01-17 21:00:00	1579291200	-1.7
190	2020-01-17 22:00:00	1579294800	5.7	190	2020-01-10 00:00:00	2020-01-17 22:00:00	1579294800	-2.2
191	2020-01-17 23:00:00	1579298400	5.2	191	2020-01-10 00:00:00	2020-01-17 23:00:00	1579298400	-2.8
192	2020-01-18 00:00:00	1579302000	4.8	192	2020-01-10 00:00:00	2020-01-18 00:00:00	1579302000	-2.8
193	2020-01-18 01:00:00	1579305600	4.6	193	2020-01-10 00:00:00	2020-01-18 01:00:00	1579305600	-3.3
194	2020-01-18 02:00:00	1579309200	4.5	194	2020-01-10 00:00:00	2020-01-18 02:00:00	1579309200	-4.4
195	2020-01-18 03:00:00	1579312800	4.3	195	2020-01-10 00:00:00	2020-01-18 03:00:00	1579312800	-5.0
196	2020-01-18 04:00:00	1579316400	4.2	196	2020-01-10 00:00:00	2020-01-18 04:00:00	1579316400	-5.0
197	2020-01-18 05:00:00	1579320000	4.1	197	2020-01-10 00:00:00	2020-01-18 05:00:00	1579320000	-5.6
198	2020-01-18 06:00:00	1579323600	3.9	198	2020-01-10 00:00:00	2020-01-18 06:00:00	1579323600	-6.1
199	2020-01-18 07:00:00	1579327200	3.7	199	2020-01-10 00:00:00	2020-01-18 07:00:00	1579327200	-6.1
200	2020-01-18 08:00:00	1579330800	3.5	200	2020-01-10 00:00:00	2020-01-18 08:00:00	1579330800	-6.1
201	2020-01-18 09:00:00	1579334400	3.3	201	2020-01-10 00:00:00	2020-01-18 09:00:00	1579334400	-6.1
202	2020-01-18 10:00:00	1579338000	4.1	202	2020-01-10 00:00:00	2020-01-18 10:00:00	1579338000	-6.1
203	2020-01-18 11:00:00	1579341600	4.9	203	2020-01-10 00:00:00	2020-01-18 11:00:00	1579341600	-6.1
204	2020-01-18 12:00:00	1579345200	5.7	204	2020-01-10 00:00:00	2020-01-18 12:00:00	1579345200	-6.1
205	2020-01-18 13:00:00	1579348800	5.4	205	2020-01-10 00:00:00	2020-01-18 13:00:00	1579348800	-6.1
206	2020-01-18 14:00:00	1579352400	5.1	206	2020-01-10 00:00:00	2020-01-18 14:00:00	1579352400	-5.6
207	2020-01-18 15:00:00	1579356000	4.8	207	2020-01-10 00:00:00	2020-01-18 15:00:00	1579356000	-5.0
208	2020-01-18 16:00:00	1579359600	5.4	208	2020-01-10 00:00:00	2020-01-18 16:00:00	1579359600	-3.9
209	2020-01-18 17:00:00	1579363200	6.0	209	2020-01-10 00:00:00	2020-01-18 17:00:00	1579363200	-1.1
210	2020-01-18 18:00:00	1579366800	6.6	210	2020-01-10 00:00:00	2020-01-18 18:00:00	1579366800	-1.1
211	2020-01-18 19:00:00	1579370400	6.4	211	2020-01-10 00:00:00	2020-01-18 19:00:00	1579370400	-3.3
212	2020-01-18 20:00:00	1579374000	6.1	212	2020-01-10 00:00:00	2020-01-18 20:00:00	1579374000	-2.2
213	2020-01-18 21:00:00	1579377600	5.8	213	2020-01-10 00:00:00	2020-01-18 21:00:00	1579377600	-1.1
214	2020-01-18 22:00:00	1579381200	5.4	214	2020-01-10 00:00:00	2020-01-18 22:00:00	1579381200	0.0
215	2020-01-18 23:00:00	1579384800	5.0	215	2020-01-10 00:00:00	2020-01-18 23:00:00	1579384800	1.1
216	2020-01-19 00:00:00	1579388400	4.6	216	2020-01-10 00:00:00	2020-01-19 00:00:00	1579388400	1.7
217	2020-01-19 01:00:00	1579392000	3.8	217	2020-01-10 00:00:00	2020-01-19 01:00:00	1579392000	3.3
218	2020-01-19 02:00:00	1579395600	3.1	218	2020-01-10 00:00:00	2020-01-19 02:00:00	1579395600	3.3
219	2020-01-19 03:00:00	1579399200	2.4	219	2020-01-10 00:00:00	2020-01-19 03:00:00	1579399200	3.3
220	2020-01-19 04:00:00	1579402800	3.2	220	2020-01-10 00:00:00	2020-01-19 04:00:00	1579402800	2.8
221	2020-01-19 05:00:00	1579406400	4.2	221	2020-01-10 00:00:00	2020-01-19 05:00:00	1579406400	3.3
